"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
52.061249326145,-3.91633003786617,0.839690236118927,-4.66401759768884,3.1009484605947e-06,2.04617329078658e-05
15.3075616822749,-3.89986450185393,1.19302262224479,-3.2688940084941,0.00107968737942684,0.0039985991305683
32.2579430516945,-3.89512213223704,0.991673493179826,-3.92782721230879,8.57167564223138e-05,0.000435733539676317
14.9279459587936,-3.89347439855534,1.18639282400003,-3.28177507465711,0.00103155854376476,0.00384283897072805
31.9581829964034,-3.88430044374859,0.991443862599644,-3.91782186594372,8.93526952277234e-05,0.00045252009235777
14.6180999306094,-3.87476792432357,1.18537542243902,-3.26881075056448,0.00108000511177776,0.0039985991305683
14.7576393212036,-3.87290630231603,1.18946387376604,-3.25601002916866,0.00112989760307834,0.00416625737532082
14.6488671776052,-3.87018360396534,1.18761558211513,-3.25878479724272,0.00111890508108872,0.00412853140124164
69.1474389720157,-3.84999486709501,0.739359583085952,-5.20720222631839,1.91709130563974e-07,1.4686868985579e-06
30.8266456414711,-3.8363822731634,0.99446838436324,-3.85772170687944,0.000114448850910465,0.000564850379743732
14.1397980364228,-3.81347865978544,1.19470242844389,-3.19199038102946,0.00141296038031021,0.00504203756763328
30.2487321907855,-3.80886480226798,0.997461082381861,-3.81855981104817,0.000134233041256943,0.000646607474047654
66.1843072092762,-3.79571441727909,0.732120041269055,-5.18455199054462,2.16534737350212e-07,1.6542034019543e-06
13.616941379172,-3.78873050496933,1.18999253420679,-3.18382712165061,0.00145341787006074,0.00516940231292424
13.5164044368791,-3.77814806404613,1.19112779767881,-3.17190822967001,0.00151440854627732,0.00535472748044862
29.6469452511383,-3.77133840232341,1.00639433149662,-3.7473764351544,0.000178693814515092,0.000836268550414027
29.4109865189039,-3.77132672114672,0.999929454149466,-3.77159279136805,0.000162208815498124,0.000766394264165352
13.4925309479175,-3.77054812797387,1.19320091447875,-3.16002785634894,0.00157754055461105,0.00554182640428132
29.340291437813,-3.76983586266091,0.998984471910941,-3.77366812864433,0.000160864722156302,0.000761370203294748
29.2695963567221,-3.76790143232041,0.998340221284151,-3.77416571223967,0.000160544023096476,0.00076051596617929
13.2712851175454,-3.75722007696586,1.19155658887249,-3.15320322345843,0.0016148933981145,0.00563653911928766
13.2593483730646,-3.75720485864938,1.19118401137266,-3.15417670383249,0.00160951599012568,0.0056213874632593
13.2423686421373,-3.75084596994552,1.19308297570707,-3.14382657897086,0.00166754230651528,0.00577939263293217
13.1537684443251,-3.74767326704978,1.19142734609885,-3.14553235606096,0.00165784855692642,0.00575683135260494
13.2134521667291,-3.74236370191486,1.19544180684239,-3.13052770991826,0.00174492536409373,0.00600537764901295
48.1510312776735,-3.73570811131884,0.837423786282177,-4.46095295179503,8.15960040266833e-06,5.10270760013058e-05
13.0133036679371,-3.73419685248309,1.19199311987741,-3.13273356214265,0.00173186575199172,0.00596421577066863
28.5755076760874,-3.73161303733001,1.00361968999241,-3.71815447080183,0.000200683548501935,0.000926389418786804
62.924191548627,-3.72234383340436,0.735316649304319,-5.06223249116698,4.14375265944558e-07,3.07886498970313e-06
13.0233896408303,-3.71900579739858,1.19851916358812,-3.10300069484467,0.0019156919058432,0.00651864046254298
12.8012184246643,-3.70672399683116,1.19574632531314,-3.09992505798457,0.00193569612732599,0.00657433675304707
28.0462665891188,-3.70601033017047,1.00537608811667,-3.68619303161742,0.000227633717510525,0.00103148311092488
12.643773917349,-3.69905333522726,1.19320612300777,-3.10009583750951,0.00193458035183977,0.00657433675304707
12.7273311287145,-3.69203068991928,1.19879526724518,-3.07978417232454,0.00207150648402337,0.00697013099835159
45.0209079340096,-3.67941014085162,0.842774035465669,-4.36583234178375,1.26639590992805e-05,7.66621809760015e-05
27.3333474059691,-3.67261031494117,1.00734097105091,-3.64584626306792,0.00026651328074696,0.00118198531052454
12.2871062970354,-3.66144081203204,1.19539350439289,-3.06295859779797,0.00219160379399194,0.007333287463672
12.6874032946194,-3.65669399347449,1.21084702527678,-3.01994712555752,0.00252818817253107,0.00828073227524668
95.6148435656794,-3.65587511758075,0.624496187462996,-5.85411919395806,4.79544623000042e-09,4.2710181201186e-08
126.444534513135,-3.65416848126178,0.533337905151385,-6.85150717015804,7.30759352812612e-12,7.87999747446443e-11
12.099819928518,-3.63997643357745,1.1971157426242,-3.04062197494642,0.0023609004226289,0.0078321247047946
60.6771416129282,-3.63811325717589,0.737840354169199,-4.93075939343596,8.19105715962287e-07,5.86125251105467e-06
26.5662968151785,-3.63776125139326,1.00762726989611,-3.61022509024427,0.000305931400460338,0.00132962493276993
11.9992829862251,-3.63500392940291,1.19546300730416,-3.04066617468998,0.00236055390811004,0.0078321247047946
12.0181134887401,-3.626132606602,1.19962098386699,-3.02273189229579,0.00250504072649235,0.00821483730380564
26.1357418989151,-3.61532554221181,1.00921611125379,-3.58231056945804,0.00034056856342703,0.00146374317593361
11.9395992638212,-3.61364539279686,1.20195196503455,-3.00648070631757,0.00264290824915806,0.00858905592776111
11.6247102491904,-3.59586178205973,1.19694024751062,-3.00421160499728,0.00266270062392606,0.00864012296991669
11.5948683879884,-3.59222708179093,1.19732100629376,-3.00022054478979,0.00269784186767602,0.00872969484531673
25.4664520930358,-3.58583583741499,1.00798552568655,-3.55742790549758,0.00037450383777871,0.00159193480886499
489.395182723209,-3.58371511652517,0.412893980258565,-8.67950439548902,3.97497108819568e-18,5.55676370679727e-17
11.5012252037297,-3.58282679432888,1.19745478012378,-2.99203515138878,0.00277124351857439,0.00893651893266796
11.4842454728024,-3.57992118719933,1.19789637109772,-2.98850658001308,0.0028034446374885,0.00901891086224059
11.5907507873357,-3.57247554706976,1.20497837433257,-2.9647632050231,0.00302915993325089,0.00964211471710847
26.3959606066207,-3.56994317253814,1.004667420789,-3.5533581548156,0.000380346250802522,0.00161423948697408
11.3547920551013,-3.56725830931918,1.19797519974509,-2.9777396978487,0.00290382486047057,0.00928167171920664
119.22753162466,-3.56443889257108,0.536356800904526,-6.64564872965146,3.0188444702159e-11,3.16104486611024e-10
25.0689312528333,-3.56257151993316,1.01091210328022,-3.52411600214627,0.00042489818709574,0.00177144332575503
57.9234122069189,-3.55998095078437,0.747176792326766,-4.76457645278077,1.89250752609245e-06,1.29608091180877e-05
11.2730856153234,-3.55849093672745,1.19822937392435,-2.96979110524803,0.00298002315824837,0.00951362307848095
11.4383492664669,-3.55758028951667,1.20506598012666,-2.95218714011223,0.0031553163749806,0.00998459194869292
24.803130659397,-3.54904387915784,1.01160359781703,-3.50833457573345,0.000450921568297817,0.00185992287942765
11.3299931803459,-3.54068312010133,1.2079181892979,-2.93122758765588,0.00337625333524831,0.0105610138929566
11.0798308745657,-3.53672248194856,1.19924767040825,-2.94911765869397,0.00318682624367882,0.0100499666455777
74.1418869199637,-3.53437578681428,0.784063502681713,-4.5077672595724,6.55133819959463e-06,4.17071107917855e-05
11.0440206411233,-3.53157551870197,1.19996822173126,-2.94305753664608,0.00324988012063247,0.0102365561987866
91.6133720038211,-3.52029086568212,0.658702377036171,-5.34428140599956,9.0776449381196e-08,7.1151945295319e-07
24.7967462296792,-3.51857458792683,1.03246030931463,-3.40795143036784,0.000654525437892138,0.00256884658113383
11.1656549149963,-3.51288609390704,1.21259463505403,-2.89699953500991,0.00376750313807501,0.0116173604439562
209.255593503437,-3.49768205829106,0.42882554310982,-8.15642191676842,3.45095433040857e-16,4.51035573208098e-15
38.176656581949,-3.49381600406101,0.849929292899509,-4.11071371848117,3.94438000475067e-05,0.000216980904115291
10.7819215908622,-3.48858833806434,1.2064781610567,-2.89154702560786,0.0038335021715229,0.011800746752747
111.17108470549,-3.48739367872277,0.560482601887683,-6.22212655125666,4.90461166889562e-10,4.72515340889695e-09
37.5569645255806,-3.47057740292696,0.851349293981597,-4.07656108657321,4.5706651952555e-05,0.000248658856760941
10.8824585331552,-3.46961436443888,1.21818030753641,-2.84819442817597,0.00439680541037318,0.013241683812251
10.7612403167596,-3.46032368406073,1.21735180526688,-2.84250096733716,0.00447610952744262,0.0134506471339882
10.7240886400459,-3.45728128621208,1.21667818119508,-2.8415741645142,0.00448914091631818,0.013459978070818
10.3935613377591,-3.45541238612716,1.20357570210665,-2.87095558682272,0.00409233017687148,0.0124561160939118
10.4633310330562,-3.45364413245956,1.20744340159691,-2.86029484106,0.00423247306325295,0.0127893782145315
38.2583334507591,-3.45176012921894,0.849046795436517,-4.06545333869885,4.79391853502977e-05,0.000259888506806758
38.169733252947,-3.4511035960489,0.8471259207802,-4.07389682146716,4.62329704666608e-05,0.000251270172155479
10.3357283869428,-3.45100982028875,1.20272193473576,-2.86933306911621,0.00411338394539167,0.0125131769600698
10.3467397456297,-3.45049329109342,1.20352958929036,-2.86697836247462,0.00414411344652571,0.0125784394705962
22.9353099606699,-3.44779253137187,1.01607661596881,-3.39324070368893,0.000690709158350566,0.00269525645675789
10.2999181535004,-3.44542922860532,1.20353423924522,-2.86275962598794,0.0041996903531568,0.0127257656287835
151.841016363965,-3.44026398891375,0.474823185497714,-7.24535804903384,4.31298285460033e-13,4.9043226422122e-12
10.3894437371063,-3.43962934532655,1.20970547173043,-2.8433609880315,0.00446404780449403,0.0134292819143514
10.2420852026841,-3.43889202899769,1.20354727125954,-2.85729701783862,0.00427265815044816,0.0128820999488776
10.2599903194053,-3.43662861869746,1.20525989085647,-2.85135898470442,0.00435327907403768,0.0131178809431002
10.4013804815871,-3.43432659044572,1.21237603028474,-2.83272392777275,0.00461532272421788,0.013754676074812
23.8698614607013,-3.43374774651268,1.01132862002178,-3.39528386573172,0.000685574793443797,0.00267907613806855
36.5567313599371,-3.4282814702638,0.859205002036364,-3.99006228099067,6.60559478016983e-05,0.000344838749640435
10.082789923781,-3.41381290996056,1.20691180895068,-2.82855208196912,0.00467590920816235,0.0138782630714721
10.0070518562435,-3.41061174519294,1.20469440343079,-2.83110117842337,0.00463880444272066,0.0137943395270378
37.0023856645724,-3.40852097520884,0.847558073190925,-4.02157808771296,5.7809536846001e-05,0.000307109625712742
65.2527418732941,-3.40327299436565,0.670685353526971,-5.07432132887451,3.88881431650007e-07,2.89738033690884e-06
36.3194311844314,-3.40325505414748,0.880419235513625,-3.86549375214646,0.000110864687214542,0.000551173293722891
10.0318507309989,-3.40053602604944,1.20986792773833,-2.81066713819438,0.00494389034883567,0.0145369744483432
24.1554179424465,-3.39257360604055,1.03472106081398,-3.27873253432352,0.00104274415210582,0.00387762529810476
49.8021157370915,-3.38400138125274,0.745001938955232,-4.54227191139713,5.56511951048312e-06,3.56134499421988e-05
21.8932981893436,-3.38317925601904,1.0220454403553,-3.31020434359837,0.000932278837285356,0.00353120140603057
23.0211044301327,-3.38020484970051,1.01557645143781,-3.32836079934205,0.000873586492216088,0.00332514605879302
9.90651491395062,-3.37905883877611,1.21329882254131,-2.78501781753856,0.00535247818004668,0.0155084624191096
64.0964056436065,-3.3767417669405,0.671273934135642,-5.03034840953347,4.89589346310397e-07,3.58371472926801e-06
21.7160977937193,-3.37555140496965,1.0205596068979,-3.30754948770703,0.000941160812812834,0.00355243997821629
70.1928233939011,-3.37547742700823,0.715222257379353,-4.71948040232462,2.36447823134215e-06,1.59514053815918e-05
10.1107810133953,-3.37487504040919,1.22415156066563,-2.75690947824639,0.00583505025604797,0.0166312730366811
9.63844749144919,-3.36487340453212,1.20635487476394,-2.78928984739301,0.00528237662898668,0.0153545610051574
9.64441586368959,-3.36482446749906,1.2066500960384,-2.788566858401,0.00529418185260212,0.015380450145316
9.68022609713196,-3.35761514215672,1.21132430181252,-2.77185485103591,0.00557378842135518,0.0160638833142564
22.7373987199752,-3.35713740855847,1.01927856912053,-3.29364072812317,0.000988988201919605,0.00370077947715075
22.597859329381,-3.35696852337881,1.01606193273517,-3.30390148004274,0.00095349333825427,0.00359149157409109
21.3695161462989,-3.35079797413272,1.02461220815528,-3.27030846154521,0.00107430267976385,0.00398564824558079
9.56270942391169,-3.34976883936493,1.20898695054234,-2.77072373515882,0.00559318597110903,0.0160941330012177
9.70132342871207,-3.34830807647692,1.21648415711,-2.752446924119,0.00591517339381866,0.0168419425134239
22.446383194306,-3.34777458914966,1.0164659211299,-3.29354336388208,0.00098933079680468,0.00370077947715075
9.48604597058037,-3.34544690584941,1.20711339547692,-2.77144377519532,0.00558083094417752,0.0160756383649596
9.44519275069143,-3.33903718288347,1.20778157449386,-2.76460351225572,0.00569920216675232,0.01634715629427
22.495055558023,-3.33282547101671,1.02397988699515,-3.25477630307449,0.00113481712392572,0.00418155440229153
21.0578193465271,-3.32126930674664,1.03350046565622,-3.21361181452183,0.00131076750878973,0.00473973531178368
20.844392659983,-3.31870065992183,1.02571841914452,-3.23548899774044,0.00121434565297751,0.00443841699578842
33.7974496391648,-3.31639630205457,0.867608162450623,-3.82245862312679,0.000132127654652576,0.000639086745409061
20.7268759867628,-3.31277955668068,1.02503906672577,-3.23185687669694,0.00122988640255501,0.00448223593786651
9.1982226597701,-3.30218538733333,1.2111259246356,-2.72654174117104,0.00640018569885254,0.0179496417945068
20.5574947349666,-3.29908659515368,1.02780287612401,-3.20984370815833,0.00132807162518674,0.00478000032847569
20.4968856267688,-3.29747562531919,1.02659659757825,-3.2120461270746,0.00131793212769633,0.00476132667141323
9.1224845922326,-3.29690580262575,1.20941355297723,-2.72603675931174,0.00640998591738021,0.0179585555867098
21.6256172533518,-3.29652358458783,1.01924792846304,-3.23427057591256,0.00121953857906575,0.00445201820260906
22.2374901658921,-3.29355673929324,1.03527080078689,-3.18134804612461,0.00146591401408128,0.00520361100286446
9.51311167440087,-3.29246168288027,1.23049740233311,-2.67571607761018,0.00745697871562474,0.020324951031934
20.3215360027322,-3.28750987125141,1.0261602598048,-3.20370024062008,0.00135673656038697,0.00487419186917624
34.0865848222786,-3.28535960794009,0.856496557312033,-3.83581180787302,0.000125150214621079,0.000610947074539127
9.03480978021431,-3.28526558086475,1.20979067350513,-2.71556530630735,0.00661627259535559,0.0184314273363978
9.13534672250722,-3.28396242612779,1.21540787398965,-2.70194269463468,0.00689356424672311,0.019074824700862
9.85187417799323,-3.28177897021846,1.24931268852061,-2.62686755715626,0.00861748678553582,0.0228228751585675
20.2646284377097,-3.27939305813505,1.02951504002046,-3.18537654201718,0.0014456577226437,0.00514855383297403
32.7737590420371,-3.27931576458491,0.861975067030004,-3.80442067295987,0.000142136451749737,0.000680448468041107
20.7007356687361,-3.27860570635589,1.04904097292721,-3.12533617939381,0.0017760196235245,0.00610851644768351
33.6495522054584,-3.26826583695414,0.856418003701524,-3.816204029841,0.00013552045724157,0.000652229778241594
59.5647971799534,-3.26333573346058,0.677474258499107,-4.81691472778649,1.45794956206828e-06,1.01124276530158e-05
9.29464200141026,-3.26149386214717,1.23234799069898,-2.6465688967426,0.00813129395540694,0.0217905822204186
19.9836988849337,-3.2583765324219,1.0325817963256,-3.15556263340754,0.00160188868630155,0.00560919576145877
20.0327873061281,-3.25763473423625,1.0359162609776,-3.14468925428588,0.00166263331566204,0.00576606336582538
49.1299906318952,-3.24681643642693,0.769848890347712,-4.21747238599053,2.47056063320376e-05,0.00014061197140081
45.3085843359459,-3.24470743432188,0.750483910110648,-4.32348700699459,1.53582187280384e-05,9.18445186117752e-05
83.9207556116021,-3.24465099511457,0.601182773821545,-5.39711238645323,6.77219708681223e-08,5.39389089557555e-07
31.8800311909269,-3.24005361369495,0.864067579746829,-3.74976875610155,0.000176997712325715,0.000829762827704993
8.78783968929298,-3.23937997968097,1.21647231897059,-2.66292946346877,0.00774636501753169,0.0209557525461805
8.86357775683048,-3.23653550456176,1.22170299162417,-2.64919995019331,0.00806825807983899,0.0216671554474179
43.9140521159266,-3.23382354269649,0.761010289976059,-4.24938215066478,2.1436094887678e-05,0.000124485416135723
108.270529558365,-3.23162259135588,0.521862696620113,-6.19247670371105,5.92261056231076e-10,5.64573632512716e-09
8.65426867093918,-3.22956550662026,1.21325704689786,-2.66189717576983,0.00777016105944496,0.0209991796643894
8.5486887421997,-3.21549054230087,1.21350720810122,-2.64974984972044,0.00805513876336625,0.0216563247578845
8.5546571144401,-3.21518986249132,1.21395216925874,-2.64853092560851,0.00808424523365949,0.0216966581629733
19.2776734598182,-3.2127568277525,1.03450224780135,-3.10560642529354,0.00189889274203665,0.00647366073715072
19.3823280027639,-3.2122526219762,1.04003026965492,-3.08861454873041,0.00201092154226478,0.00679671060460925
67.1099727747123,-3.21021627818532,0.635654311768807,-5.05025486140792,4.4122099417656e-07,3.24871170980205e-06
43.1965992746468,-3.21021525045568,0.760980498714944,-4.21852498963735,2.45905720401985e-05,0.000140104267590375
34.2430743728323,-3.20910903253492,0.87139637233354,-3.68272021140178,0.000230758382124359,0.00104389780203714
19.0325541404846,-3.20066338005226,1.03163420277885,-3.10251770582134,0.00191882069266002,0.0065251933774219
69.0708681874461,-3.20022509946948,0.626541601341525,-5.10776154786416,3.25997680817792e-07,2.45584919549403e-06
21.2965246651751,-3.1947896529749,1.05512635762056,-3.02787398864677,0.00246280760368214,0.00809592026810419
19.3634975002489,-3.19407797622961,1.05288085985985,-3.03365565659041,0.00241610033331772,0.00796652170693942
20.0974844440109,-3.18894279163555,1.02749075080731,-3.10362189550607,0.00191167467650874,0.00650905426577741
82.9813951988593,-3.18892751364318,0.582687168700347,-5.4727951548271,4.42992076946013e-08,3.59698955891493e-07
8.81583077890731,-3.18809455916097,1.23918330537897,-2.57273846841084,0.0100897419858252,0.025924566807729
43.172186886401,-3.16983160052409,0.758220308311502,-4.18062081136162,2.90714304957827e-05,0.000164082662860692
8.41234156646442,-3.16570782736622,1.22744132009724,-2.57911133960801,0.00990548544824844,0.0255358141973857
70.840991801133,-3.1616933327404,0.67498558468161,-4.68409015613536,2.81206222728828e-06,1.86690642849592e-05
30.043393796673,-3.15692468382444,0.868437420337713,-3.63517809100947,0.000277788668898355,0.00122498027650787
8.2388427140155,-3.1546394216629,1.22212922844065,-2.58126501539285,0.00984389815605288,0.0254374957591381
77.6480332805093,-3.15300063468861,0.611590939567711,-5.15540769279093,2.5307968938622e-07,1.91986606325994e-06
473.076483890836,-3.152807332807,0.259206498422233,-12.1633035899866,4.87467063061079e-34,1.08361530739479e-32
8.07357906287206,-3.14372366062647,1.21742257705435,-2.58227810119388,0.00981504576406734,0.0253750277522885
31.0467896062077,-3.14214446914616,0.869692515187472,-3.61293723272855,0.000302748008502661,0.00131790144311271
32.6961110609764,-3.13914801904703,0.874950142347459,-3.58780216964684,0.00033347715535951,0.00143667997670372
7.98590425085377,-3.13148068756759,1.21748656842034,-2.57208643511411,0.0101087650370297,0.0259611465723717
19.2289715251335,-3.13121665993164,1.02943258265293,-3.0416918142053,0.00235252622637984,0.0078139021750669
18.0313955890472,-3.12877745502999,1.03623056787055,-3.01938347703795,0.00253289705378387,0.00828614814217352
115.303325513211,-3.12701540500456,0.49912168901406,-6.26503611009474,3.72739022166517e-10,3.62968843129477e-09
18.0185334587726,-3.12643556120802,1.03762314391125,-3.01307423562578,0.00258615646628508,0.00844001965892316
8.03961960101734,-3.12388194601513,1.22382099162059,-2.55256444153525,0.0106933126169834,0.0272430848447712
30.4298737072207,-3.12327921948766,0.861843980933107,-3.62394968066741,0.000290138076319387,0.00127322728637245
30.5304106495136,-3.1227590954068,0.866051494148348,-3.60574298007261,0.000311261092952122,0.001351705498937
18.0442577193218,-3.12246710106203,1.04175049998915,-2.99732719215834,0.00272358222970687,0.00880376043738382
41.5921894984841,-3.11913734013306,0.754189124820193,-4.13574955867561,3.53797883013196e-05,0.000197022558261147
19.3662440866626,-3.11876026126955,1.03866799128214,-3.00265367513609,0.00267636809798402,0.00867699973907073
7.99094723730034,-3.11728454571109,1.22409487752099,-2.54660370119686,0.0108776886430138,0.0276349335830008
42.9288887676872,-3.11165475627762,0.762981120413415,-4.07828539006522,4.53690545040116e-05,0.000247318343346492
8.06349308997892,-3.11027393385414,1.23094993533185,-2.52672659104989,0.0115131092704396,0.0290316618702298
7.79264951009601,-3.10091259271857,1.21906894613082,-2.54367285998097,0.0109693765907732,0.0278157543844571
17.794511471019,-3.09708686246957,1.04896304391311,-2.95252237954544,0.00315189222119228,0.0099800720418838
80.0133137205121,-3.09452187314019,0.619972234194001,-4.99138784362375,5.99469882674327e-07,4.35277730070354e-06
18.8704531332323,-3.09366113962593,1.03612202784656,-2.98580771036755,0.00282830427392364,0.00907800395964627
29.7564663006888,-3.08856992053692,0.865072953116685,-3.57029994916546,0.000356572687101703,0.00152407427489333
28.545102848534,-3.08660987413397,0.869035567608532,-3.55176472538161,0.000382656851038316,0.00162024259175006
19.0623664307188,-3.07807025691329,1.04822354295605,-2.93646357935537,0.00331977800413903,0.0104143874461828
32.3233890955293,-3.07758537857955,0.899883908855517,-3.41998045336055,0.000626256354383202,0.00247761813725345
28.3518481077763,-3.0769280682021,0.869646522924227,-3.53813645785162,0.000402961750654462,0.00169431359344946
7.622342872506,-3.07045207949297,1.2218797982811,-2.51289208955937,0.0119745956823513,0.0299447703923806
40.2334379409394,-3.07008687913205,0.75557297503509,-4.06325660203698,4.83927802855776e-05,0.0002616973482243
17.3033474465578,-3.06995714547765,1.04336146979191,-2.94237158871694,0.00325708836930057,0.0102473592314886
7.61133151381904,-3.06894374496863,1.22171029341942,-2.51200612903002,0.012004700371884,0.0299785887739867
7.59342639709785,-3.06849621178195,1.2208300211007,-2.5134508152211,0.0119556447727868,0.0299249733491444
40.1907339494628,-3.06613131829214,0.75907039668678,-4.03932406226789,5.3605460054369e-05,0.000287877242905839
43.6843891005067,-3.06600563678021,0.776283300269869,-3.94959628232932,7.8283117346898e-05,0.000400951490547285
7.63520500278062,-3.06248699563609,1.22596949298114,-2.49801240012031,0.0124891825047146,0.0310170906161045
71.527203141969,-3.06109817857847,0.603027361691255,-5.07621771919818,3.85022097016023e-07,2.87257201405077e-06
126.524124988581,-3.0583651738152,0.774171465331347,-3.95050103339345,7.79877611534865e-05,0.000399816272681012
17.0692394859111,-3.05357887343582,1.04312098094388,-2.92734872485524,0.0034186532412607,0.0106506462840885
18.2695915793789,-3.05173263530989,1.03702899197928,-2.94276501323779,0.00325295230853739,0.0102402863154422
7.48784646835837,-3.05073657826042,1.22191739372074,-2.49667988518514,0.012536206759179,0.0311196272136326
